,task,conversation_id,instruction_id,index,speaker,text,segments,new_text,gold_labels,G_DA_rep_init,G_DA_greet,G_DA_conf,G_DA_receipt,G_DA_disconf,G_DA_closer,G_DA_comp_check,G_DA_hold,G_DA_partial_req,G_DA_detail_req,G_DA_grant,G_DA_answer,DA_rep_init,DA_greet,DA_conf,DA_receipt,DA_disconf,DA_closer,DA_comp_check,DA_hold,DA_partial_req,DA_detail_req,DA_grant,DA_answer,all_DA
176466,hotels,dlg-feca61d7-9b44-482a-a650-4e8105d9ed1d,hotel-14,15,A,"Swanky rooms with marble bathrooms feature Wi-Fi and flat-screen TVs; most have balconies or patios. Upgraded rooms add pool views. Themed suites offer sitting areas or living rooms with pull-out sofas; some have soaking tubs, wet bars and/or patios with fire pits. There's 1 with a Marilyn Monroe art installation. Amenities include a spa, a restaurant and 4 bars. A resort fee covers access to 2 outdoor pools with cabanas, plus a gym, tennis courts and a business center.","[{'start_index': 0, 'end_index': 12, 'text': 'Swanky rooms', 'annotations': [{'name': 'hotel1_detail.type.room'}]}, {'start_index': 18, 'end_index': 34, 'text': 'marble bathrooms', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 43, 'end_index': 48, 'text': 'Wi-Fi', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 53, 'end_index': 68, 'text': 'flat-screen TVs', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 80, 'end_index': 89, 'text': 'balconies', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 93, 'end_index': 99, 'text': 'patios', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 101, 'end_index': 115, 'text': 'Upgraded rooms', 'annotations': [{'name': 'hotel1_detail.type.room'}]}, {'start_index': 120, 'end_index': 130, 'text': 'pool views', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 132, 'end_index': 145, 'text': 'Themed suites', 'annotations': [{'name': 'hotel1_detail.type.room'}]}, {'start_index': 152, 'end_index': 165, 'text': 'sitting areas', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 169, 'end_index': 181, 'text': 'living rooms', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 187, 'end_index': 201, 'text': 'pull-out sofas', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 213, 'end_index': 225, 'text': 'soaking tubs', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 227, 'end_index': 235, 'text': 'wet bars', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 243, 'end_index': 249, 'text': 'patios', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 255, 'end_index': 264, 'text': 'fire pits', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 266, 'end_index': 314, 'text': ""There's 1 with a Marilyn Monroe art installation"", 'annotations': [{'name': 'hotel1_detail.other_detail'}]}, {'start_index': 336, 'end_index': 339, 'text': 'spa', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 343, 'end_index': 353, 'text': 'restaurant', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 358, 'end_index': 364, 'text': '4 bars', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 396, 'end_index': 411, 'text': '2 outdoor pools', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 417, 'end_index': 424, 'text': 'cabanas', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 433, 'end_index': 436, 'text': 'gym', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 438, 'end_index': 451, 'text': 'tennis courts', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 458, 'end_index': 473, 'text': 'business center', 'annotations': [{'name': 'hotel1_detail.amenity'}]}]",There's 1 with a Marilyn Monroe art installation.,grant,,,,,,,,,,,grant,,,,,,,,,,,,,,[]
176467,hotels,dlg-feca61d7-9b44-482a-a650-4e8105d9ed1d,hotel-14,15,A,"Swanky rooms with marble bathrooms feature Wi-Fi and flat-screen TVs; most have balconies or patios. Upgraded rooms add pool views. Themed suites offer sitting areas or living rooms with pull-out sofas; some have soaking tubs, wet bars and/or patios with fire pits. There's 1 with a Marilyn Monroe art installation. Amenities include a spa, a restaurant and 4 bars. A resort fee covers access to 2 outdoor pools with cabanas, plus a gym, tennis courts and a business center.","[{'start_index': 0, 'end_index': 12, 'text': 'Swanky rooms', 'annotations': [{'name': 'hotel1_detail.type.room'}]}, {'start_index': 18, 'end_index': 34, 'text': 'marble bathrooms', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 43, 'end_index': 48, 'text': 'Wi-Fi', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 53, 'end_index': 68, 'text': 'flat-screen TVs', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 80, 'end_index': 89, 'text': 'balconies', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 93, 'end_index': 99, 'text': 'patios', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 101, 'end_index': 115, 'text': 'Upgraded rooms', 'annotations': [{'name': 'hotel1_detail.type.room'}]}, {'start_index': 120, 'end_index': 130, 'text': 'pool views', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 132, 'end_index': 145, 'text': 'Themed suites', 'annotations': [{'name': 'hotel1_detail.type.room'}]}, {'start_index': 152, 'end_index': 165, 'text': 'sitting areas', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 169, 'end_index': 181, 'text': 'living rooms', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 187, 'end_index': 201, 'text': 'pull-out sofas', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 213, 'end_index': 225, 'text': 'soaking tubs', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 227, 'end_index': 235, 'text': 'wet bars', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 243, 'end_index': 249, 'text': 'patios', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 255, 'end_index': 264, 'text': 'fire pits', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 266, 'end_index': 314, 'text': ""There's 1 with a Marilyn Monroe art installation"", 'annotations': [{'name': 'hotel1_detail.other_detail'}]}, {'start_index': 336, 'end_index': 339, 'text': 'spa', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 343, 'end_index': 353, 'text': 'restaurant', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 358, 'end_index': 364, 'text': '4 bars', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 396, 'end_index': 411, 'text': '2 outdoor pools', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 417, 'end_index': 424, 'text': 'cabanas', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 433, 'end_index': 436, 'text': 'gym', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 438, 'end_index': 451, 'text': 'tennis courts', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 458, 'end_index': 473, 'text': 'business center', 'annotations': [{'name': 'hotel1_detail.amenity'}]}]","Amenities include a spa, a restaurant and 4 bars.",grant,,,,,,,,,,,grant,,,,,,,,,,,,,,[]
176468,hotels,dlg-feca61d7-9b44-482a-a650-4e8105d9ed1d,hotel-14,15,A,"Swanky rooms with marble bathrooms feature Wi-Fi and flat-screen TVs; most have balconies or patios. Upgraded rooms add pool views. Themed suites offer sitting areas or living rooms with pull-out sofas; some have soaking tubs, wet bars and/or patios with fire pits. There's 1 with a Marilyn Monroe art installation. Amenities include a spa, a restaurant and 4 bars. A resort fee covers access to 2 outdoor pools with cabanas, plus a gym, tennis courts and a business center.","[{'start_index': 0, 'end_index': 12, 'text': 'Swanky rooms', 'annotations': [{'name': 'hotel1_detail.type.room'}]}, {'start_index': 18, 'end_index': 34, 'text': 'marble bathrooms', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 43, 'end_index': 48, 'text': 'Wi-Fi', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 53, 'end_index': 68, 'text': 'flat-screen TVs', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 80, 'end_index': 89, 'text': 'balconies', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 93, 'end_index': 99, 'text': 'patios', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 101, 'end_index': 115, 'text': 'Upgraded rooms', 'annotations': [{'name': 'hotel1_detail.type.room'}]}, {'start_index': 120, 'end_index': 130, 'text': 'pool views', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 132, 'end_index': 145, 'text': 'Themed suites', 'annotations': [{'name': 'hotel1_detail.type.room'}]}, {'start_index': 152, 'end_index': 165, 'text': 'sitting areas', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 169, 'end_index': 181, 'text': 'living rooms', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 187, 'end_index': 201, 'text': 'pull-out sofas', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 213, 'end_index': 225, 'text': 'soaking tubs', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 227, 'end_index': 235, 'text': 'wet bars', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 243, 'end_index': 249, 'text': 'patios', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 255, 'end_index': 264, 'text': 'fire pits', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 266, 'end_index': 314, 'text': ""There's 1 with a Marilyn Monroe art installation"", 'annotations': [{'name': 'hotel1_detail.other_detail'}]}, {'start_index': 336, 'end_index': 339, 'text': 'spa', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 343, 'end_index': 353, 'text': 'restaurant', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 358, 'end_index': 364, 'text': '4 bars', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 396, 'end_index': 411, 'text': '2 outdoor pools', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 417, 'end_index': 424, 'text': 'cabanas', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 433, 'end_index': 436, 'text': 'gym', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 438, 'end_index': 451, 'text': 'tennis courts', 'annotations': [{'name': 'hotel1_detail.amenity'}]}, {'start_index': 458, 'end_index': 473, 'text': 'business center', 'annotations': [{'name': 'hotel1_detail.amenity'}]}]","A resort fee covers access to 2 outdoor pools with cabanas, plus a gym, tennis courts and a business center.",grant,,,,,,,,,,,grant,,,,,,,,,,,,,,[]
176469,hotels,dlg-feca61d7-9b44-482a-a650-4e8105d9ed1d,hotel-14,16,A,The price is $1399 per night.,"[{'start_index': 13, 'end_index': 28, 'text': '$1399 per night', 'annotations': [{'name': 'hotel1_detail.price_per_night'}]}]",The price is $1399 per night.,grant,,,,,,,,,,,grant,,,,,,,,,,,,,,[]
176470,hotels,dlg-feca61d7-9b44-482a-a650-4e8105d9ed1d,hotel-14,17,U,I will take that one.,,I will take that one.,confirmation,,,confirmation,,,,,,,,,,,,,,,,,,,,,,[]
176471,hotels,dlg-feca61d7-9b44-482a-a650-4e8105d9ed1d,hotel-14,18,A,Enjoy your stay.,,Enjoy your stay.,sequence_closer,,,,,,sequence_closer,,,,,,,,,,,,sequence_closer,,,,,,,['sequence_closer']
176472,hotels,dlg-feca61d7-9b44-482a-a650-4e8105d9ed1d,hotel-14,19,U,"Okay, thank you.",,"Okay, thank you.",sequence_closer,,,,,,sequence_closer,,,,,,,,,confirmation,,,sequence_closer,,,,,,,"['confirmation', 'sequence_closer']"
184653,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,0,A,Hi.,,Hi.,greeting,,greeting,,,,,,,,,,,,greeting,,,,,,,,,,,['greeting']
184654,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,1,A,How can I help you?,,How can I help you?,greeting,,greeting,,,,,,,,,,,,greeting,,,,,,,,detail_request,,,"['greeting', 'detail_request']"
184655,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,2,U,Hello. I'm looking to find a movie theater near me.,"[{'start_index': 43, 'end_index': 50, 'text': 'near me', 'annotations': [{'name': 'movie_search.location.theater'}]}]",Hello.,greeting,,greeting,,,,,,,,,,,,greeting,,,,,,,,,,answer,"['greeting', 'answer']"
184656,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,2,U,Hello. I'm looking to find a movie theater near me.,"[{'start_index': 43, 'end_index': 50, 'text': 'near me', 'annotations': [{'name': 'movie_search.location.theater'}]}]",I'm looking to find a movie theater near me.,partial_request,,,,,,,,,partial_request,,,,,,,,,,,,,,,,[]
184657,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,3,A,"Sure, what movie genre were you looking for?",,"Sure, what movie genre were you looking for?","confirmation, detail_request",,,confirmation,,,,,,,detail_request,,,,,confirmation,,,,,,,detail_request,,,"['confirmation', 'detail_request']"
184658,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,4,U,Comedy and Romance.,"[{'start_index': 0, 'end_index': 6, 'text': 'Comedy', 'annotations': [{'name': 'movie_search.genre'}]}, {'start_index': 11, 'end_index': 18, 'text': 'Romance', 'annotations': [{'name': 'movie_search.genre'}]}]",Comedy and Romance.,answer,,,,,,,,,,,,answer,,,,,,,,,,,,answer,['answer']
184659,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,5,A,Nice choice.,,Nice choice.,confirmation,,,confirmation,,,,,,,,,,,,,,,,,,,,,,[]
184660,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,6,A,Hold on.,,Hold on.,hold_request,,,,,,,,hold_request,,,,,,,,,,,,hold_request,,,,,['hold_request']
184661,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,7,A,"There are a few choices for that genre. Did you have any particular preferences, so that we can narrow the choices down?",,There are a few choices for that genre.,grant,,,,,,,,,,,grant,,,,,,,,,,,,,,[]
184662,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,7,A,"There are a few choices for that genre. Did you have any particular preferences, so that we can narrow the choices down?",,"Did you have any particular preferences, so that we can narrow the choices down?",detail_request,,,,,,,,,,detail_request,,,,,,,,,,,,detail_request,,,['detail_request']
184663,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,8,U,Comedy.,"[{'start_index': 0, 'end_index': 6, 'text': 'Comedy', 'annotations': [{'name': 'movie_search.genre'}]}]",Comedy.,answer,,,,,,,,,,,,answer,,,,,,,,,,,,answer,['answer']
184664,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,9,A,Okay.,,Okay.,confirmation,,,confirmation,,,,,,,,,,,,confirmation,,,,,,,,,,['confirmation']
184665,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,10,A,Hold on.,,Hold on.,hold_request,,,,,,,,hold_request,,,,,,,,,,,,hold_request,,,,,['hold_request']
184666,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,11,A,This will just be a second.,,This will just be a second.,hold_request,,,,,,,,hold_request,,,,,,greeting,,,,,,,,,,,['greeting']
184667,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,12,A,I found a couple movies for that La La Land and Why Him?.,"[{'start_index': 33, 'end_index': 43, 'text': 'La La Land', 'annotations': [{'name': 'movie_search.name.movie'}]}, {'start_index': 48, 'end_index': 55, 'text': 'Why Him', 'annotations': [{'name': 'movie_search.name.movie'}]}]",I found a couple movies for that La La Land and Why Him?.,confirmation,,,confirmation,,,,,,,,,,,greeting,,,,,,,,detail_request,,,"['greeting', 'detail_request']"
184668,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,13,A,Do you need any more information?,,Do you need any more information?,detail_request,,,,,,,,,,detail_request,,,,,,,,,,,,detail_request,,,['detail_request']
184669,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,14,U,"No, that should be it.",,"No, that should be it.","disconfirmation, answer",,,,,disconfirmation,,,,,,,answer,,,,,,,,,,,,answer,['answer']
184670,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,15,U,Are they in IMAX?,"[{'start_index': 12, 'end_index': 16, 'text': 'IMAX', 'annotations': [{'name': 'movie_search.type.screening'}]}]",Are they in IMAX?,partial_request,,,,,,,,,partial_request,,,,,greeting,,,,,,,partial_request,,,,"['greeting', 'partial_request']"
184671,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,16,A,No.,,No.,"disconfirmation, grant",,,,,disconfirmation,,,,,,grant,,,,,,,,,,,,grant,,['grant']
184672,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,17,U,What time does it start?,,What time does it start?,partial_request,,,,,,,,,partial_request,,,,,,,,,,,,partial_request,,,,['partial_request']
184673,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,18,A,Which movie?,,Which movie?,detail_request,,,,,,,,,,detail_request,,,,greeting,,,,,,,,detail_request,grant,,"['greeting', 'detail_request', 'grant']"
184674,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,19,U,La La Land.,"[{'start_index': 0, 'end_index': 10, 'text': 'La La Land', 'annotations': [{'name': 'movie_search.name.movie'}]}]",La La Land.,answer,,,,,,,,,,,,answer,,,,,,,,,,,,answer,['answer']
184675,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,20,A,Let me look.,,Let me look.,hold_request,,,,,,,,hold_request,,,,,,,,,,,,,,,,,[]
184676,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,21,A,Hold on.,,Hold on.,hold_request,,,,,,,,hold_request,,,,,,,,,,,,hold_request,,,,,['hold_request']
184677,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,22,A,One second.,,One second.,hold_request,,,,,,,,hold_request,,,,,,,,,,,,hold_request,,,,,['hold_request']
184678,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,23,A,The earliest showing is at 4:20 pm at the AMC Mercado 20.,"[{'start_index': 27, 'end_index': 34, 'text': '4:20 pm', 'annotations': [{'name': 'movie_search.time.start'}]}, {'start_index': 42, 'end_index': 56, 'text': 'AMC Mercado 20', 'annotations': [{'name': 'movie_search.name.theater'}]}]",The earliest showing is at 4:20 pm at the AMC Mercado 20.,grant,,,,,,,,,,,grant,,,,,,,,,,,,,,[]
184679,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,24,U,And how far is that from?,,And how far is that from?,partial_request,,,,,,,,,partial_request,,,,,,,,,,,,partial_request,,,,['partial_request']
184680,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,25,A,About a 20 min drive.,,About a 20 min drive.,grant,,,,,,,,,,,grant,,,,,,,,,,,,grant,,['grant']
184681,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,26,U,And how much are the tickets?,,And how much are the tickets?,partial_request,,,,,,,,,partial_request,,,,,,,,,,,,partial_request,,,,['partial_request']
184682,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,27,A,$11.99.,"[{'start_index': 0, 'end_index': 6, 'text': '$11.99', 'annotations': [{'name': 'movie_search.price.ticket'}]}]",$11.99.,grant,,,,,,,,,,,grant,,,,,,,,,,,,grant,,['grant']
184683,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,28,U,And who were the actors in it?,,And who were the actors in it?,partial_request,,,,,,,,,partial_request,,,,,,,,,,,,partial_request,,,,['partial_request']
184684,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,29,A,Hold on just a second.,,Hold on just a second.,hold_request,,,,,,,,hold_request,,,,,,,,,,,,hold_request,,,grant,,"['hold_request', 'grant']"
184685,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,30,A,Ryan Gosling and Emma Stone.,"[{'start_index': 0, 'end_index': 12, 'text': 'Ryan Gosling', 'annotations': [{'name': 'movie_search.real_person'}]}, {'start_index': 17, 'end_index': 27, 'text': 'Emma Stone', 'annotations': [{'name': 'movie_search.real_person'}]}]",Ryan Gosling and Emma Stone.,grant,,,,,,,,,,,grant,,,,,,,,,,,,,,[]
184686,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,31,A,You're welcome.,,You're welcome.,receipt,,,,receipt,,,,,,,,,,,,receipt,,,,,,,,,['receipt']
184687,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,32,U,Thank you.,,Thank you.,sequence_closer,,,,,,sequence_closer,,,,,,,,,,,,sequence_closer,,,,,,,['sequence_closer']
184688,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,33,A,Enjoy your movie.,,Enjoy your movie.,sequence_closer,,,,,,sequence_closer,,,,,,,,,,,,sequence_closer,,,,,,,['sequence_closer']
184689,movies,dlg-195eeda9-1111-4ccf-b52e-168443244d72,movie-2,34,A,Bye.,,Bye.,sequence_closer,,,,,,sequence_closer,,,,,,,,,,,,sequence_closer,,,,,,,['sequence_closer']
184929,movies,dlg-1abf00ce-149f-47e0-9919-667c27933789,movie-2,0,U,"Hello, I would like help finding a movie to go see in a theater.",,"Hello, I would like help finding a movie to go see in a theater.","greeting, partial_request",,greeting,,,,,,,partial_request,,,,,greeting,,,,,,,,,,,['greeting']
184930,movies,dlg-1abf00ce-149f-47e0-9919-667c27933789,movie-2,1,A,"Hello, how can I help you?",,"Hello, how can I help you?",greeting,,greeting,,,,,,,,,,,,greeting,,,,,,,,detail_request,,,"['greeting', 'detail_request']"
184931,movies,dlg-1abf00ce-149f-47e0-9919-667c27933789,movie-2,2,A,I see you are located in Sunnyvale. Do you need a movie theater by there?,"[{'start_index': 25, 'end_index': 34, 'text': 'Sunnyvale', 'annotations': [{'name': 'movie_search.location.theater'}]}]",I see you are located in Sunnyvale.,confirmation,,,confirmation,,,,,,,,,,,,,,,,,,,,,,[]
184932,movies,dlg-1abf00ce-149f-47e0-9919-667c27933789,movie-2,2,A,I see you are located in Sunnyvale. Do you need a movie theater by there?,"[{'start_index': 25, 'end_index': 34, 'text': 'Sunnyvale', 'annotations': [{'name': 'movie_search.location.theater'}]}]",Do you need a movie theater by there?,detail_request,,,,,,,,,,detail_request,,,,,,,,,,,,detail_request,,,['detail_request']
184933,movies,dlg-1abf00ce-149f-47e0-9919-667c27933789,movie-2,3,U,"Yes. I do, please.",,Yes.,confirmation,,,confirmation,,,,,,,,,,,,confirmation,,,,,,,,,answer,"['confirmation', 'answer']"
